ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,month,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,days_since_launch,temp_f_squared
2014-02-15,2261,18.350471767654437,34.5,39.0,30.2,9.7,0.25,2,0,1,0,0,0,0,229,1190.25
2014-02-16,3003,21.346797646797647,27.2,37.0,21.9,14.0,0.05,2,0,0,1,0,0,0,230,739.8399999999999
2014-02-17,4854,16.11834226067848,24.4,33.1,19.0,11.2,0.0,2,1,0,0,0,0,0,231,595.3599999999999
2014-02-18,5140,14.629364461738003,30.6,39.9,19.0,7.2,0.05,2,0,0,0,0,1,0,232,936.3600000000001
2014-02-19,8506,14.15800415393056,36.4,45.0,25.0,5.3,0.1,2,0,0,0,0,0,1,233,1324.9599999999998
2014-02-20,11792,13.573103233830846,42.5,50.0,28.0,8.1,0.25,2,0,0,0,1,0,0,234,1806.25
2014-02-21,8680,11.754621735791092,37.1,46.9,33.8,8.2,0.02,2,0,0,0,0,0,0,235,1376.41
2014-02-22,13044,16.471369978534188,45.5,55.0,34.0,9.4,0.11,2,0,1,0,0,0,0,236,2070.25
2014-02-23,13324,15.581533323326328,48.0,55.0,37.9,5.2,0.0,2,0,0,1,0,0,0,237,2304.0
2014-02-24,12922,12.587243976680597,40.0,54.0,33.1,13.2,0.0,2,1,0,0,0,0,0,238,1600.0
2014-02-25,12830,11.434589503767215,28.7,44.1,24.1,12.9,0.0,2,0,0,0,0,1,0,239,823.6899999999999
2014-02-26,11188,11.072612024788462,28.0,33.1,24.1,9.2,0.0,2,0,0,0,0,0,1,240,784.0
2014-02-27,12036,10.512638473468485,24.7,33.1,19.0,9.6,0.01,2,0,0,0,1,0,0,241,610.0899999999999
2014-02-28,9587,11.090424533222071,17.3,33.1,10.0,13.3,0.0,2,0,0,0,0,0,0,242,299.29
2014-03-01,9202,11.874632326305877,26.6,37.9,10.0,5.6,0.0,3,0,1,0,0,0,0,243,707.5600000000001
2014-03-02,8195,11.216150091519218,36.6,39.0,21.0,6.0,0.0,3,0,0,1,0,0,0,244,1339.5600000000002
2014-03-03,7708,11.456964625497315,25.9,39.0,19.9,10.6,0.01,3,1,0,0,0,0,0,245,670.81
2014-03-04,10398,10.333017567480924,20.3,32.0,12.9,6.4,0.0,3,0,0,0,0,1,0,246,412.09000000000003
2014-03-05,13801,10.518999830930126,30.6,37.0,12.9,5.1,0.0,3,0,0,0,0,0,1,247,936.3600000000001
2014-03-06,12773,10.194545786685453,24.2,37.0,16.0,10.2,0.0,3,0,0,0,1,0,0,248,585.64
2014-03-07,13304,11.046503557827217,29.2,36.0,16.0,10.2,0.0,3,0,0,0,0,0,0,249,852.64
2014-03-08,16350,15.866276248725788,41.6,55.9,26.1,7.3,0.0,3,0,1,0,0,0,0,250,1730.5600000000002
2014-03-09,12262,12.705340346871088,41.4,55.9,35.1,11.3,0.0,3,0,0,1,0,0,0,251,1713.9599999999998
2014-03-10,17231,11.22329328922678,41.9,51.1,35.1,8.7,0.0,3,1,0,0,0,0,0,252,1755.61
2014-03-11,24356,12.94828447473586,52.3,64.9,37.0,7.0,0.0,3,0,0,0,0,1,0,253,2735.2899999999995
2014-03-12,15101,10.971585766947,48.1,64.9,39.0,7.4,0.0,3,0,0,0,0,0,1,254,2313.61
2014-03-13,10979,10.652381819837872,28.8,54.0,19.0,20.9,0.35,3,0,0,0,1,0,0,255,829.44
2014-03-14,16299,10.919300775098677,29.7,44.1,19.0,12.9,0.0,3,0,0,0,0,0,0,256,882.0899999999999
2014-03-15,18053,14.778114440813164,47.9,57.9,39.0,11.1,0.0,3,0,1,0,0,0,0,257,2294.41
2014-03-16,9851,12.279863296450449,37.7,57.9,30.0,14.2,0.0,3,0,0,1,0,0,0,258,1421.2900000000002
2014-03-17,12503,10.62121357540857,28.3,33.1,23.0,9.3,0.0,3,1,0,0,0,0,0,259,800.89
2014-03-18,16679,11.34588504506665,32.1,41.0,23.0,9.4,0.0,3,0,0,0,0,1,0,260,1030.41
2014-03-19,13341,10.864158109087274,35.8,45.0,27.0,9.4,0.0,3,0,0,0,0,0,1,261,1281.6399999999999
2014-03-20,19695,11.9667022086824,45.3,53.1,30.9,11.4,0.99,3,0,0,0,1,0,0,262,2052.0899999999997
2014-03-21,20718,12.220391286160185,43.7,53.1,39.0,14.1,0.0,3,0,0,0,0,0,0,263,1909.6900000000003
2014-03-22,19880,16.057806002682764,48.4,63.0,37.0,9.7,0.0,3,0,1,0,0,0,0,264,2342.56
2014-03-23,11740,12.281138557637709,41.5,63.0,35.1,11.0,0.0,3,0,0,1,0,0,0,265,1722.25
2014-03-24,13598,10.486559297935974,28.1,42.1,21.9,12.8,0.0,3,1,0,0,0,0,0,266,789.6100000000001
2014-03-25,16037,10.424924653405666,31.6,37.9,21.9,7.5,0.0,3,0,0,0,0,1,0,267,998.5600000000001
2014-03-26,14500,10.198148275862073,33.4,37.9,26.1,16.8,0.0,3,0,0,0,0,0,1,268,1115.56
2014-03-27,16666,11.41353154126165,30.1,42.1,23.0,12.7,0.0,3,0,0,0,1,0,0,269,906.0100000000001
2014-03-28,18425,12.24441429217549,44.9,60.1,23.0,8.1,0.0,3,0,0,0,0,0,0,270,2016.0099999999998
2014-03-29,4480,11.066566220238096,48.3,60.1,37.9,6.7,0.03,3,0,1,0,0,0,0,271,2332.89
2014-03-30,7907,12.754502339698998,44.1,55.0,41.0,12.4,1.97,3,0,0,1,0,0,0,272,1944.8100000000002
2014-03-31,17085,11.82974539069359,42.1,53.1,35.6,15.2,0.29,3,1,0,0,0,0,0,273,1772.41
2014-04-01,23908,12.853388684401317,45.9,59.0,36.0,8.5,0.02,4,0,0,0,0,1,0,274,2106.81
2014-04-02,22515,12.002125249833446,45.6,59.0,39.0,5.7,0.0,4,0,0,0,0,0,1,275,2079.36
2014-04-03,26321,12.89166888289452,50.7,64.0,41.0,3.9,0.0,4,0,0,0,1,0,0,276,2570.4900000000002
2014-04-04,12566,10.684554883548202,44.7,51.1,39.2,9.8,0.09,4,0,0,0,0,0,0,277,1998.0900000000001
2014-04-05,18655,14.951773429822207,45.3,54.0,39.0,12.8,0.17,4,0,1,0,0,0,0,278,2052.0899999999997
2014-04-06,20750,16.594725301204825,44.9,59.0,37.0,9.7,0.0,4,0,0,1,0,0,0,279,2016.0099999999998
2014-04-07,14677,11.323832072857758,46.1,59.0,37.0,6.9,0.0,4,1,0,0,0,0,0,280,2125.21
2014-04-08,21884,12.14988347651252,51.0,64.9,41.0,10.7,0.99,4,0,0,0,0,1,0,281,2601.0
2014-04-09,26931,12.847673065735894,51.4,64.9,43.0,13.2,0.01,4,0,0,0,0,0,1,282,2641.96
2014-04-10,27463,12.728735025306774,49.8,59.0,42.1,10.4,0.0,4,0,0,0,1,0,0,283,2480.0399999999995
2014-04-11,26798,13.81016804736672,59.2,73.9,42.1,8.8,0.0,4,0,0,0,0,0,0,284,3504.6400000000003
2014-04-12,27108,17.63665400127884,58.8,73.9,48.9,6.6,0.0,4,0,1,0,0,0,0,285,3457.4399999999996
2014-04-13,26871,18.37864426333221,59.8,73.9,48.9,8.2,0.0,4,0,0,1,0,0,0,286,3576.0399999999995
2014-04-14,28832,14.8384821263411,61.7,73.9,50.0,10.5,0.0,4,1,0,0,0,0,0,287,3806.8900000000003
2014-04-15,10523,10.554770502708353,56.9,61.0,44.6,13.7,0.1,4,0,0,0,0,1,0,288,3237.6099999999997
2014-04-16,20082,11.889953689871524,38.9,46.9,32.0,14.1,0.82,4,0,0,0,0,0,1,289,1513.2099999999998
2014-04-17,22282,12.433921251832572,41.1,46.9,32.0,11.4,0.05,4,0,0,0,1,0,0,290,1689.21
2014-04-18,20770,12.430917188252282,39.9,46.9,35.1,7.1,0.0,4,0,0,0,0,0,0,291,1592.01
2014-04-19,24369,18.437031337628408,50.6,64.9,35.1,6.8,0.0,4,0,1,0,0,0,0,292,2560.36
2014-04-20,18464,16.713800729347202,51.6,64.9,42.1,9.2,0.0,4,0,0,1,0,0,0,293,2662.56
2014-04-21,27124,13.895182003637617,49.9,63.0,41.0,5.4,0.0,4,1,0,0,0,0,0,294,2490.0099999999998
2014-04-22,27259,12.705970505154257,56.4,66.0,41.0,7.7,0.0,4,0,0,0,0,1,0,295,3180.96
2014-04-23,26949,12.408973122070083,55.6,66.0,48.0,16.0,0.0,4,0,0,0,0,0,1,296,3091.36
2014-04-24,28107,13.015390590718797,49.4,62.1,43.0,17.9,0.0,4,0,0,0,1,0,0,297,2440.3599999999997
2014-04-25,27919,13.529182635481211,52.3,60.1,43.0,8.9,0.0,4,0,0,0,0,0,0,298,2735.2899999999995
2014-04-26,19899,16.160248421193693,52.0,64.0,44.6,8.2,0.7,4,0,1,0,0,0,0,299,2704.0
2014-04-27,21926,15.8199717230685,51.3,64.0,45.0,10.8,0.06,4,0,0,1,0,0,0,300,2631.6899999999996
2014-04-28,28557,13.442739666865098,53.7,64.0,46.0,7.3,0.0,4,1,0,0,0,0,0,301,2883.6900000000005
2014-04-29,18404,11.008666594218646,49.9,64.0,44.1,13.4,0.0,4,0,0,0,0,1,0,302,2490.0099999999998
2014-04-30,2867,9.49539588419951,44.5,51.1,42.1,14.1,0.55,4,0,0,0,0,0,1,303,1980.25
2014-05-01,26762,14.309317315596743,59.3,77.0,42.1,7.9,4.88,5,0,0,0,1,0,0,304,3516.49
2014-05-02,32377,14.010143002748864,62.8,77.0,48.9,7.6,0.01,5,0,0,0,0,0,0,305,3943.8399999999997
2014-05-03,25501,18.08919127354482,61.7,69.1,54.0,7.2,0.0,5,0,1,0,0,0,0,306,3806.8900000000003
2014-05-04,21277,15.436263727655843,58.7,69.1,54.0,12.2,0.03,5,0,0,1,0,0,0,307,3445.6900000000005
2014-05-05,30288,14.3967941098785,57.5,66.9,50.0,15.6,0.0,5,1,0,0,0,0,0,308,3306.25
2014-05-06,32233,14.29934745964281,59.2,68.0,50.0,8.6,0.0,5,0,0,0,0,1,0,309,3504.6400000000003
2014-05-07,32882,13.28873446465138,59.0,68.0,51.1,7.0,0.0,5,0,0,0,0,0,1,310,3481.0
2014-05-08,17619,12.222241141192274,55.6,68.0,51.1,6.7,0.32,5,0,0,0,1,0,0,311,3091.36
2014-05-09,22641,12.287202420387796,54.9,63.0,52.0,5.5,0.09,5,0,0,0,0,0,0,312,3014.0099999999998
2014-05-10,21832,15.364831440087944,65.4,82.0,52.0,7.1,0.02,5,0,1,0,0,0,0,313,4277.160000000001
2014-05-11,28326,18.77301654545882,69.3,82.0,55.0,9.8,0.93,5,0,0,1,0,0,0,314,4802.49
2014-05-12,31644,14.38998546327898,73.2,82.0,62.1,4.4,0.02,5,1,0,0,0,0,0,315,5358.240000000001
2014-05-13,32847,13.422771232278947,65.8,82.0,59.0,7.7,0.0,5,0,0,0,0,1,0,316,4329.639999999999
2014-05-14,30044,12.947753295167084,56.5,71.1,51.1,7.1,0.0,5,0,0,0,0,0,1,317,3192.25
2014-05-15,26057,12.978048764887236,60.7,75.0,51.1,8.5,0.14,5,0,0,0,1,0,0,318,3684.4900000000002
2014-05-16,17784,11.656169403208876,67.2,75.0,54.0,15.9,0.03,5,0,0,0,0,0,0,319,4515.84
2014-05-17,29912,17.701291566372472,62.2,71.1,54.0,9.8,1.58,5,0,1,0,0,0,0,320,3868.84
2014-05-18,27436,17.056795208242214,60.4,70.0,53.1,7.6,0.0,5,0,0,1,0,0,0,321,3648.16
2014-05-19,31692,13.411918885943876,60.4,70.0,53.1,10.5,0.0,5,1,0,0,0,0,0,322,3648.16
2014-05-20,35567,14.053607745007076,65.5,77.0,53.1,8.9,0.0,5,0,0,0,0,1,0,323,4290.25
2014-05-21,34420,13.388106236684097,69.7,77.0,57.0,6.7,0.0,5,0,0,0,0,0,1,324,4858.09
2014-05-22,24535,12.212325249643373,62.9,75.0,57.9,6.2,0.27,5,0,0,0,1,0,0,325,3956.41
2014-05-23,24484,12.904456651963187,60.3,68.0,57.0,6.0,0.01,5,0,0,0,0,0,0,326,3636.0899999999997
2014-05-24,16798,15.95724391792674,60.2,68.0,57.0,6.2,1.09,5,0,1,0,0,0,0,327,3624.0400000000004
2014-05-25,25637,20.052994370116117,65.5,81.0,55.9,5.4,0.02,5,0,0,1,0,0,0,328,4290.25
2014-05-26,26930,19.528184800099023,75.2,87.1,55.9,7.2,0.0,5,1,0,0,0,0,0,329,5655.040000000001
2014-05-27,32936,14.42007630961056,79.5,87.1,66.0,7.6,0.0,5,0,0,0,0,1,0,330,6320.25
2014-05-28,29690,12.473383294038394,61.3,86.0,54.0,11.7,0.0,5,0,0,0,0,0,1,331,3757.6899999999996
2014-05-29,33889,13.32472631237275,55.6,63.0,51.1,9.8,0.0,5,0,0,0,1,0,0,332,3091.36
2014-05-30,34343,14.14182997020256,63.2,75.9,51.1,4.1,0.0,5,0,0,0,0,0,0,333,3994.2400000000002
2014-05-31,27734,16.66398163505685,64.0,75.9,55.9,10.6,0.03,5,0,1,0,0,0,0,334,4096.0
2014-06-01,31333,18.015508143703656,65.1,77.0,57.0,6.0,0.01,6,0,0,1,0,0,0,335,4238.009999999999
2014-06-02,34519,14.685100476066324,69.7,79.0,57.0,9.3,0.0,6,1,0,0,0,0,0,336,4858.09
2014-06-03,29501,13.369560918838912,75.7,84.9,61.0,7.4,0.0,6,0,0,0,0,1,0,337,5730.490000000001
2014-06-04,36068,13.843021977006392,69.5,84.9,62.1,6.8,0.06,6,0,0,0,0,0,1,338,4830.25
2014-06-05,24619,13.550492167296264,67.0,81.0,62.1,7.9,0.4,6,0,0,0,1,0,0,339,4489.0
2014-06-06,37719,14.525447829122369,67.8,75.9,61.0,11.3,0.3,6,0,0,0,0,0,0,340,4596.839999999999
2014-06-07,31204,17.86846825193351,71.5,82.0,61.0,6.4,0.0,6,0,1,0,0,0,0,341,5112.25
2014-06-08,30162,18.067772362575415,76.4,84.9,63.0,5.5,0.0,6,0,0,1,0,0,0,342,5836.960000000001
2014-06-09,18611,12.93291243529812,68.0,84.9,62.1,7.0,0.45,6,1,0,0,0,0,0,343,4624.0
2014-06-10,33435,13.348906335676189,66.9,75.2,63.0,6.5,0.79,6,0,0,0,0,1,0,344,4475.610000000001
2014-06-11,30548,13.418144122910398,65.6,75.0,61.0,9.5,0.04,6,0,0,0,0,0,1,345,4303.36
2014-06-12,29084,12.58344966304497,63.6,75.9,59.0,9.0,0.01,6,0,0,0,1,0,0,346,4044.96
2014-06-13,18308,12.684859988347537,65.7,75.9,59.0,8.4,0.14,6,0,0,0,0,0,0,347,4316.490000000001
2014-06-14,28417,16.756327198507922,69.6,75.9,62.1,10.1,1.43,6,0,1,0,0,0,0,348,4844.159999999999
2014-06-15,28382,17.317562774528458,67.6,79.0,61.0,10.0,0.0,6,0,0,1,0,0,0,349,4569.759999999999
2014-06-16,34932,14.268376655597542,72.0,81.0,61.0,5.3,0.0,6,1,0,0,0,0,0,350,5184.0
2014-06-17,35097,14.09637670836064,76.7,88.0,64.0,6.7,0.0,6,0,0,0,0,1,0,351,5882.89
2014-06-18,35531,13.559252014672635,83.2,88.0,70.0,11.2,0.0,6,0,0,0,0,0,1,352,6922.240000000001
2014-06-19,31724,13.661286407766989,74.8,88.0,68.0,5.4,0.0,6,0,0,0,1,0,0,353,5595.04
2014-06-20,34405,16.704327859322767,73.3,80.1,66.0,8.0,0.0,6,0,0,0,0,0,0,354,5372.889999999999
2014-06-21,30288,17.2301659623173,70.0,75.9,62.1,8.4,0.0,6,0,1,0,0,0,0,355,4900.0
2014-06-22,29417,16.58275656933066,70.1,77.0,64.0,6.4,0.0,6,0,0,1,0,0,0,356,4914.009999999999
2014-06-23,32580,13.948640781665649,73.2,82.0,64.0,6.2,0.0,6,1,0,0,0,0,0,357,5358.240000000001
2014-06-24,35897,13.7367481962281,73.5,82.0,66.9,10.8,0.0,6,0,0,0,0,1,0,358,5402.25
2014-06-25,34340,13.136113861386134,75.4,84.0,69.1,10.3,0.0,6,0,0,0,0,0,1,359,5685.160000000001
2014-06-26,34846,13.568823298704777,77.5,86.0,71.1,6.3,0.07,6,0,0,0,1,0,0,360,6006.25
2014-06-27,35823,14.686583572937312,74.5,86.0,68.0,7.5,0.0,6,0,0,0,0,0,0,361,5550.25
2014-06-28,28507,16.904747371990503,75.6,87.1,68.0,5.4,0.0,6,0,1,0,0,0,0,362,5715.359999999999
2014-06-29,27986,17.305518235308135,74.9,87.1,69.1,7.5,0.0,6,0,0,1,0,0,0,363,5610.010000000001
2014-06-30,33597,13.79878163724936,75.8,84.0,69.1,9.0,0.0,6,1,0,0,0,0,0,364,5745.639999999999
2014-07-01,34854,13.23013475258698,79.0,88.0,69.1,10.2,0.0,7,0,0,0,0,1,0,365,6241.0
2014-07-02,26582,12.609202342437234,81.7,91.0,73.0,10.1,0.0,7,0,0,0,0,0,1,366,6674.89
2014-07-03,27587,13.287443965152672,78.9,91.0,72.0,6.3,0.65,7,0,0,0,1,0,0,367,6225.210000000001
2014-07-04,13612,15.486074786952688,71.1,89.1,64.9,8.5,0.71,7,0,0,0,0,0,0,368,5055.209999999999
2014-07-05,22913,18.274830154642924,71.8,82.9,64.9,13.7,0.16,7,0,1,0,0,0,0,369,5155.24
2014-07-06,23822,20.219724764223557,78.2,87.1,64.9,9.5,0.0,7,0,0,1,0,0,0,370,6115.240000000001
2014-07-07,31863,14.02582933182688,81.3,91.9,69.1,11.4,0.0,7,1,0,0,0,0,0,371,6609.69
2014-07-08,32713,13.311302336481928,83.8,93.0,72.0,10.7,0.18,7,0,0,0,0,1,0,372,7022.44
2014-07-09,34426,13.33069095063808,79.5,93.0,72.0,10.2,0.0,7,0,0,0,0,0,1,373,6320.25
2014-07-10,36288,13.710673868312762,76.3,88.0,70.0,5.5,0.0,7,0,0,0,1,0,0,374,5821.69
2014-07-11,35000,14.03066,76.9,84.9,70.0,6.1,0.0,7,0,0,0,0,0,0,375,5913.610000000001
2014-07-12,28718,16.70461034891009,77.0,86.0,70.0,7.0,0.0,7,0,1,0,0,0,0,376,5929.0
2014-07-13,24869,15.259172061602795,75.3,86.0,71.1,10.1,0.0,7,0,0,1,0,0,0,377,5670.089999999999
2014-07-14,25825,12.618090351726364,77.2,84.9,71.1,6.3,0.41,7,1,0,0,0,0,0,378,5959.84
2014-07-15,22963,12.218714163364249,76.3,88.0,72.0,7.0,0.57,7,0,0,0,0,1,0,379,5821.69
2014-07-16,35391,13.5540791915082,73.8,88.0,68.0,6.4,0.93,7,0,0,0,0,0,1,380,5446.44
2014-07-17,38619,13.719102859559628,75.0,82.9,68.0,4.8,0.0,7,0,0,0,1,0,0,381,5625.0
2014-07-18,36105,14.457257997507275,74.6,82.9,68.0,6.1,0.0,7,0,0,0,0,0,0,382,5565.159999999999
2014-07-19,29291,16.61823256290328,73.1,82.0,68.0,6.0,0.0,7,0,1,0,0,0,0,383,5343.609999999999
2014-07-20,30296,17.056757767802125,71.2,77.0,66.9,9.1,0.0,7,0,0,1,0,0,0,384,5069.4400000000005
2014-07-21,35670,13.678115129427152,74.0,84.0,66.9,4.4,0.0,7,1,0,0,0,0,0,385,5476.0
2014-07-22,36886,13.627777476549369,78.1,87.1,66.9,7.3,0.0,7,0,0,0,0,1,0,386,6099.609999999999
2014-07-23,34173,13.109473365912658,80.2,89.1,72.0,9.9,0.0,7,0,0,0,0,0,1,387,6432.040000000001
2014-07-24,36693,13.742467682300894,76.8,89.1,73.0,7.9,0.12,7,0,0,0,1,0,0,388,5898.24
2014-07-25,36384,14.1577767700088,74.6,82.0,66.9,6.9,0.0,7,0,0,0,0,0,0,389,5565.159999999999
2014-07-26,27179,16.451384034242118,75.7,82.9,66.9,7.9,0.0,7,0,1,0,0,0,0,390,5730.490000000001
2014-07-27,27004,16.197565792722074,77.5,88.0,71.1,8.5,0.0,7,0,0,1,0,0,0,391,6006.25
2014-07-28,33189,13.454911265780831,78.2,88.0,70.0,9.4,0.26,7,1,0,0,0,0,0,392,6115.240000000001
2014-07-29,37092,13.568479276753298,70.6,84.0,64.9,11.4,0.0,7,0,0,0,0,1,0,393,4984.359999999999
2014-07-30,37377,13.556849131819034,72.5,82.9,64.9,6.5,0.0,7,0,0,0,0,0,1,394,5256.25
2014-07-31,35458,13.663461466147742,75.1,82.9,64.9,8.6,0.0,7,0,0,0,1,0,0,395,5640.009999999999
2014-08-01,32654,13.52699056777118,76.7,86.0,70.0,7.3,0.0,8,0,0,0,0,0,0,396,5882.89
2014-08-02,26784,16.543361086220628,71.1,86.0,64.9,8.7,0.34,8,0,1,0,0,0,0,397,5055.209999999999
2014-08-03,25276,16.505556654533944,69.6,75.9,64.9,4.8,0.12,8,0,0,1,0,0,0,398,4844.159999999999
2014-08-04,33822,13.98557694202984,75.4,84.0,66.0,5.4,0.01,8,1,0,0,0,0,0,399,5685.160000000001
2014-08-05,34392,13.747544002481192,79.7,89.1,71.1,4.4,0.0,8,0,0,0,0,1,0,400,6352.09
2014-08-06,36336,13.637403676794364,76.9,89.1,71.1,7.1,0.0,8,0,0,0,0,0,1,401,5913.610000000001
2014-08-07,36362,13.852484736813157,75.2,84.0,66.9,8.1,0.0,8,0,0,0,1,0,0,402,5655.040000000001
2014-08-08,34073,14.120054001702233,74.0,82.9,66.0,7.1,0.0,8,0,0,0,0,0,0,403,5476.0
2014-08-09,31636,18.437703354827832,77.5,87.1,66.0,4.0,0.0,8,0,1,0,0,0,0,404,6006.25
2014-08-10,26749,17.21475319949656,78.9,87.1,70.0,4.8,0.0,8,0,0,1,0,0,0,405,6225.210000000001
2014-08-11,33664,13.774130129119138,79.7,87.1,71.1,5.9,0.0,8,1,0,0,0,0,0,406,6352.09
2014-08-12,26261,12.027818818780696,75.5,87.1,72.0,11.1,0.0,8,0,0,0,0,1,0,407,5700.25
2014-08-13,27977,13.221852474056067,73.4,86.0,68.0,13.5,0.77,8,0,0,0,0,0,1,408,5387.56
2014-08-14,35154,14.364689651248788,72.0,86.0,64.0,11.6,0.15,8,0,0,0,1,0,0,409,5184.0
2014-08-15,32480,13.884582820197046,69.6,79.0,63.0,9.2,0.0,8,0,0,0,0,0,0,410,4844.159999999999
2014-08-16,32017,18.71058344004748,71.7,79.0,63.0,7.1,0.0,8,0,1,0,0,0,0,411,5140.89
2014-08-17,27417,16.750628563786453,74.7,82.9,66.0,7.7,0.0,8,0,0,1,0,0,0,412,5580.09
2014-08-18,34339,14.094628556451845,72.6,82.9,64.0,8.8,0.01,8,1,0,0,0,0,0,413,5270.759999999999
2014-08-19,35367,13.925657156859971,72.5,81.0,64.0,6.9,0.0,8,0,0,0,0,1,0,414,5256.25
2014-08-20,35532,14.048568426582612,75.4,84.0,64.9,6.2,0.0,8,0,0,0,0,0,1,415,5685.160000000001
2014-08-21,33804,13.843160572713286,75.0,84.0,69.1,6.3,0.07,8,0,0,0,1,0,0,416,5625.0
2014-08-22,30406,13.575098116599795,71.2,81.0,64.0,7.6,1.2,8,0,0,0,0,0,0,417,5069.4400000000005
2014-08-23,26429,16.310513703381393,70.1,75.9,66.9,8.2,0.04,8,0,1,0,0,0,0,418,4914.009999999999
2014-08-24,27493,17.62836843317693,72.0,80.1,64.9,6.2,0.0,8,0,0,1,0,0,0,419,5184.0
2014-08-25,32892,13.790671997243509,75.4,86.0,64.9,4.4,0.0,8,1,0,0,0,0,0,420,5685.160000000001
2014-08-26,34519,13.521703989107452,79.0,86.0,68.0,4.6,0.0,8,0,0,0,0,1,0,421,6241.0
2014-08-27,33721,13.675883475183614,79.0,89.1,71.1,7.0,0.0,8,0,0,0,0,0,1,422,6241.0
2014-08-28,33927,13.819915799608966,76.5,89.1,70.0,8.9,0.0,8,0,0,0,1,0,0,423,5852.25
2014-08-29,31264,14.231134318491984,70.3,80.1,64.0,8.0,0.0,8,0,0,0,0,0,0,424,4942.089999999999
2014-08-30,22689,17.23349126595855,71.7,79.0,64.0,6.7,0.0,8,0,1,0,0,0,0,425,5140.89
2014-08-31,18053,17.04667922228993,77.4,91.9,66.9,9.4,0.0,8,0,0,1,0,0,0,426,5990.760000000001
2014-09-01,23575,19.545633085896075,80.3,91.9,73.0,5.6,0.79,9,1,0,0,0,0,0,427,6448.089999999999
2014-09-02,30507,13.558917079140304,84.3,93.0,75.9,6.8,0.0,9,0,0,0,0,1,0,428,7106.49
2014-09-03,35535,13.64631771492894,80.2,93.0,73.0,9.6,0.0,9,0,0,0,0,0,1,429,6432.040000000001
2014-09-04,36496,14.082504475376297,78.5,86.0,71.1,6.1,0.0,9,0,0,0,1,0,0,430,6162.25
2014-09-05,34831,14.268615601045044,78.3,86.0,71.1,8.0,0.0,9,0,0,0,0,0,0,431,6130.889999999999
2014-09-06,25833,15.771490599878703,80.8,91.0,73.0,8.0,0.0,9,0,1,0,0,0,0,432,6528.639999999999
2014-09-07,29721,17.488032591994433,73.1,91.0,66.0,8.2,0.21,9,0,0,1,0,0,0,433,5343.609999999999
2014-09-08,34335,14.303210523760985,71.0,80.1,64.9,9.4,0.0,9,1,0,0,0,0,0,434,5041.0
2014-09-09,34518,13.617086737354423,68.1,77.0,64.0,12.5,0.0,9,0,0,0,0,1,0,435,4637.61
2014-09-10,37653,14.179311520109064,68.5,75.0,62.6,9.3,0.0,9,0,0,0,0,0,1,436,4692.25
2014-09-11,37081,13.377529822101168,73.8,84.0,63.0,9.1,0.0,9,0,0,0,1,0,0,437,5446.44
2014-09-12,37204,15.752581263663409,70.6,84.0,63.0,9.6,0.0,9,0,0,0,0,0,0,438,4984.359999999999
2014-09-13,17293,15.207226430733051,65.1,71.1,60.8,10.5,0.0,9,0,1,0,0,0,0,439,4238.009999999999
2014-09-14,28688,17.444886944599368,62.1,71.1,55.0,7.4,0.19,9,0,0,1,0,0,0,440,3856.4100000000003
2014-09-15,35045,14.66209397441385,63.6,73.0,55.0,6.5,0.0,9,1,0,0,0,0,0,441,4044.96
2014-09-16,25633,13.024798762012512,63.9,73.0,55.0,5.6,0.01,9,0,0,0,0,1,0,442,4083.21
2014-09-17,37453,13.74239802775034,65.9,73.0,57.9,4.3,0.41,9,0,0,0,0,0,1,443,4342.81
2014-09-18,37381,15.109120052076369,67.6,75.0,59.0,4.6,0.0,9,0,0,0,1,0,0,444,4569.759999999999
2014-09-19,34713,13.759263580406955,62.1,75.0,55.0,10.3,0.0,9,0,0,0,0,0,0,445,3856.4100000000003
2014-09-20,30011,16.831377939200074,65.0,73.9,55.0,9.1,0.0,9,0,1,0,0,0,0,446,4225.0
2014-09-21,26080,16.30760161042945,70.4,77.0,57.9,3.5,0.21,9,0,0,1,0,0,0,447,4956.160000000001
2014-09-22,33239,13.489832726616328,68.8,77.0,61.0,11.1,0.0,9,1,0,0,0,0,0,448,4733.44
2014-09-23,36347,14.318372447061195,60.9,73.0,54.0,7.0,0.0,9,0,0,0,0,1,0,449,3708.81
2014-09-24,35481,14.15637994043761,65.0,73.0,54.0,8.1,0.0,9,0,0,0,0,0,1,450,4225.0
2014-09-25,16650,12.309901901901902,62.6,70.0,57.9,13.0,0.02,9,0,0,0,1,0,0,451,3918.76
2014-09-26,35116,14.915348179367426,66.4,77.0,57.9,7.0,0.15,9,0,0,0,0,0,0,452,4408.960000000001
2014-09-27,30193,18.08473211229976,72.6,82.9,60.1,3.6,0.0,9,0,1,0,0,0,0,453,5270.759999999999
2014-09-28,29021,18.296087890378235,73.4,84.0,64.9,3.2,0.0,9,0,0,1,0,0,0,454,5387.56
2014-09-29,33161,15.074445382628188,72.7,84.0,64.9,4.1,0.0,9,1,0,0,0,0,0,455,5285.29
2014-09-30,35093,15.192419665840292,69.0,73.9,64.4,6.2,0.0,9,0,0,0,0,1,0,456,4761.0
